source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
4284,931,1,0.0285,0.6578947368421052631578947368,1,0,0,0.0285,0.0,0.0,0.6578947368421052631578947368,0,0
3709,2448,5,0,0,1,3,1,0,0,0,0,0,0
1038,4146,2,0,0,2,0,0,0,0.0,0.0,0,0,0
289,2698,1,0,0,0,1,0,0.0,0,0.0,0,0,0
631,1148,4,0.0119,0.1373499538319482917820867959,4,0,0,0.0119,0.0,0.0,0.1373499538319482917820867959,0,0
2655,430,4,0.0137,0.2738904438224710115953618553,2,2,0,0,0.0137,0.0,0,0.2738904438224710115953618553,0
4,167,7,0.00513,0.05248479021388227202425643546,3,2,2,0.00399,0.00114,0,0.03539077311986517800716241837,0.01709401709401709401709401709,0
679,1164,1,0.0513,1.025589764094362255097960816,1,0,0,0.0513,0.0,0.0,1.025589764094362255097960816,0,0
8304,458,2,0,0,2,0,0,0,0.0,0.0,0,0,0
862,34347,2,0,0,2,0,0,0,0.0,0.0,0,0,0
767,127,1,0.00057,0.006118505796479175611850579648,1,0,0,0.00057,0.0,0.0,0.006118505796479175611850579648,0,0
3709,1049,10,0.2622,4.949478645929074325647153064,7,3,0,0.1482,0.114,0.0,3.240076936527364923937751355,1.709401709401709401709401709,0
12,148,5,0.4418,5.029161795484969185785888808,4,0,1,0.4418,0.0,0,5.029161795484969185785888808,0,0
5862,130,31,0.00342,0.02970297029702970297029702970,20,7,4,0.00342,0,0,0.02970297029702970297029702970,0,0
7971,5648,4,0,0,1,2,1,0,0,0,0,0,0
1108,5,4,0.2622,2.967741935483870967741935484,2,2,0,0,0.2622,0.0,0,2.967741935483870967741935484,0
3558,1082,1,0,0,1,0,0,0,0.0,0.0,0,0,0
416,1627,5,0.01478,0.2855433632026251402084716586,1,3,1,0,0.0125,0.00228,0,0.2610693400167084377610693400,0.02447402318591670244740231859
430,749,15,0.01482,0.1710526315789473684210526316,10,2,3,0.01482,0,0,0.1710526315789473684210526316,0,0
294,3709,1,0,0,1,0,0,0,0.0,0.0,0,0,0
5648,621,1,0,0,0,1,0,0.0,0,0.0,0,0,0
16795,1159,2,0.02451,0.5119047619047619047619047619,2,0,0,0.02451,0.0,0.0,0.5119047619047619047619047619,0,0
1237,3948,1,0,0,1,0,0,0,0.0,0.0,0,0,0
26789,430,3,0,0,3,0,0,0,0.0,0.0,0,0,0
533,27288,1,0,0,1,0,0,0,0.0,0.0,0,0,0
347,667,4,0,0,3,0,1,0,0.0,0,0,0,0
1253,749,6,0,0,6,0,0,0,0.0,0.0,0,0,0
130,458,15,0.171,3.598711527168051535048922141,4,9,2,0,0.171,0,0,3.598711527168051535048922141,0
367,11596,2,0,0,0,1,1,0.0,0,0,0,0,0
2793,931,2,0,0,2,0,0,0,0.0,0.0,0,0,0
862,1038,9,0.0373,0.4305170821791320406278855032,1,5,3,0,0.0373,0,0,0.4305170821791320406278855032,0
3054,543,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2296,150,3,0,0,1,2,0,0,0,0.0,0,0,0
1159,1162,2,0,0,0,2,0,0.0,0,0.0,0,0,0
510,46,2,0,0,2,0,0,0,0.0,0.0,0,0,0
398,2331,5,0,0,5,0,0,0,0.0,0.0,0,0,0
26789,276,5,0,0,3,2,0,0,0,0.0,0,0,0
1408,332,3,0,0,2,0,1,0,0.0,0,0,0,0
289,5,2,0.0684,0.4299299299299299299299299299,0,2,0,0.0,0.0684,0.0,0,0.4299299299299299299299299299,0
5,4718,3,0,0,2,1,0,0,0,0.0,0,0,0
2921,252,6,0.0137,0.1581255771006463527239150508,5,1,0,0.0137,0,0.0,0.1581255771006463527239150508,0,0
631,512,4,0.0889,0.3512723249565354828512723250,3,0,1,0.0889,0.0,0,0.3512723249565354828512723250,0,0
631,383,6,0.04275,0.4123241271495570609692548202,6,0,0,0.04275,0.0,0.0,0.4123241271495570609692548202,0,0
861,1005,1,0,0,1,0,0,0,0.0,0.0,0,0,0
16658,398,1,0,0,1,0,0,0,0.0,0.0,0,0,0
862,252,17,0.1767,2.402849808790402849808790403,9,4,4,0.1311,0,0.0456,2.106553512494106553512494107,0,0.2962962962962962962962962963
86,18,2,0.1425,1.190476190476190476190476190,1,1,0,0.1425,0,0.0,1.190476190476190476190476190,0,0
1095,347,5,0,0,1,3,1,0,0,0,0,0,0
276,130,11,0.3568,5.982382323269604586501316405,10,1,0,0.3568,0,0.0,5.982382323269604586501316405,0,0
368,506,4,0.2195,4.530366614209943463309436382,2,2,0,0.0171,0.2024,0.0,0.3571428571428571428571428571,4.173223757067086320452293525,0
337,990,6,0.00342,0.07792207792207792207792207792,0,3,3,0.0,0.00342,0,0,0.07792207792207792207792207792,0
932,337,1,0.0456,1.052631578947368421052631579,1,0,0,0.0456,0.0,0.0,1.052631578947368421052631579,0,0
1159,5138,1,0,0,0,0,1,0.0,0.0,0,0,0,0
12,11,1,0,0,0,1,0,0.0,0,0.0,0,0,0
839,1387,3,0,0,2,0,1,0,0.0,0,0,0,0
130,398,6,0.7844,11.26850177899306732553438843,1,3,2,0,0.7844,0,0,11.26850177899306732553438843,0
148,1020,12,0.2286,4.380138508723957084043215672,4,4,4,0.1226,0.106,0,1.933231768188407684227887879,2.446906740535549399815327793,0
506,1435,1,0,0,1,0,0,0,0.0,0.0,0,0,0
641,2454,2,0,0,1,1,0,0,0,0.0,0,0,0
16795,472,4,0.0114,0.1315789473684210526315789474,3,0,1,0.0114,0.0,0,0.1315789473684210526315789474,0,0
142,398,4,0.07752,0.8243443839683325086590796635,0,4,0,0.0,0.07752,0.0,0,0.8243443839683325086590796635,0
543,337,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1385,1386,3,0,0,1,1,1,0,0,0,0,0,0
24,269,2,0,0,2,0,0,0,0.0,0.0,0,0,0
130,800,10,0.1425,2.670613559769266837323602389,2,4,4,0.1197,0.0114,0.0114,2.441860465116279069767441860,0.1223701159295835122370115930,0.1063829787234042553191489362
3709,17425,1,0,0,0,1,0,0.0,0,0.0,0,0,0
4554,6195,2,0,0,2,0,0,0,0.0,0.0,0,0,0
4083,22045,1,0,0,0,0,1,0.0,0.0,0,0,0,0
458,252,15,0.19837,2.509290491629190142446381303,5,7,3,0.03649,0.14248,0.0194,0.7904301758067138470411033704,1.373593077960379192182103717,0.3452672378620971032231742146
1084,583,2,0,0,0,1,1,0.0,0,0,0,0,0
16,1123,1,0.0057,0.03703703703703703703703703704,1,0,0,0.0057,0.0,0.0,0.03703703703703703703703703704,0,0
995,1161,1,0,0,1,0,0,0,0.0,0.0,0,0,0
995,22381,2,0,0,0,1,1,0.0,0,0,0,0,0
1050,1244,1,0,0,1,0,0,0,0.0,0.0,0,0,0
289,903,3,0.00656,0.06121687196715192235908921239,3,0,0,0.00656,0.0,0.0,0.06121687196715192235908921239,0,0
1038,4083,8,0.02621,0.1636592733083961154136592733,4,3,1,0,0.02621,0,0,0.1636592733083961154136592733,0
1270,1027,1,0.00086,0.01257309941520467836257309942,0,1,0,0.0,0.00086,0.0,0,0.01257309941520467836257309942,0
6981,22,1,0,0,1,0,0,0,0.0,0.0,0,0,0
60,86,2,0.0342,0.2970297029702970297029702970,0,2,0,0.0,0.0342,0.0,0,0.2970297029702970297029702970,0
355,1132,5,0.00718,0.07707170459424645770717045942,3,2,0,0.00718,0,0.0,0.07707170459424645770717045942,0,0
416,4255,2,0,0,1,1,0,0,0,0.0,0,0,0
862,5514,3,0,0,2,0,1,0,0.0,0,0,0,0
458,1134,1,0,0,1,0,0,0,0.0,0.0,0,0,0
6692,252,7,0,0,2,3,2,0,0,0,0,0,0
1010,991,2,0,0,2,0,0,0,0.0,0.0,0,0,0
