source,target,weight
1132,337,1
506,510,2
162,1082,1
3057,1420,1
1234,800,1
398,9439,1
5,19367,1
244,3524,1
31,738,1
398,19,1
46,1388,1
826,1080,1
410,3037,2
358,1060,1
1159,738,1
1038,4361,2
4171,130,2
405,1181,3
86,180,1
634,332,1
985,603,1
762,1220,2
533,293,3
405,698,1
5,4361,2
46,2790,1
46,29831,2
583,472,1
9250,1237,1
398,1429,1
405,987,1
368,5648,1
1429,10643,1
506,4254,1
862,4255,1
16,48,1
6414,1025,1
1627,288,1
2698,337,1
430,114,1
583,31,1
2921,5615,1
1123,1110,1
749,1307,1
862,8579,1
289,1035,4
252,1385,5
583,750,1
289,595,1
46,800,2
430,4326,1
24,472,1
720,993,1
4361,800,2
430,697,1
379,405,1
410,2331,1
618,475,1
39,50,1
9636,931,1
167,496,1
430,940,2
1123,352,2
29,430,1
410,336,1
862,4271,2
368,1070,1
1385,1627,2
410,4333,4
338,33,1
1003,3933,1
1175,595,1
12,22294,1
800,2331,2
667,20,1
862,6764,1
631,642,1
1627,704,1
749,11008,1
131,776,1
430,4172,1
130,4083,8
252,265,1
131,1531,1
1038,408,1
379,1218,1
989,289,1
244,1147,1
1082,17707,1
281,614,1
164,677,1
1010,1244,1
1032,1060,1
3368,1387,1
410,10348,1
410,1388,2
40,10868,1
583,1095,2
533,170,1
3057,86,1
5,12,2
3,107,1
458,33734,2
862,4031,2
12,13353,1
289,1010,1
252,6574,2
398,130,2
40,2968,1
19,4541,1
749,2581,1
11,418,1
506,749,3
46,614,1
609,750,1
1049,982,1
1104,5587,2
631,5,3
252,1085,1
252,380,2
862,1390,1
416,430,1
281,22461,1
430,1390,1
358,1035,1
1010,4634,1
11831,29,1
86,1506,1
2722,1105,1
430,4102,2
1095,347,2
641,1089,1
41,79,1
13,630,1
12,4515,2
1038,2867,1
398,4103,1
5,6692,1
984,1003,1
985,1071,2
416,33734,2
131,1010,1
12,1253,1
3008,22,1
1386,1103,1
1038,4172,1
148,1072,1
762,1035,2
862,1175,1
60,14,1
984,899,1
862,1388,1
897,5650,1
458,1038,1
18,984,1
60,18544,1
1627,4333,2
762,903,1
273,2067,1
40,3524,1
862,22302,1
3368,1531,1
1038,2655,2
862,12469,1
6195,24,2
1020,989,2
543,324,1
31,43,1
410,430,1
512,3721,1
23826,58,1
1082,3911,1
618,1397,1
11,399,3
398,4255,1
1082,1416,1
347,1433,1
273,8178,1
543,1074,1
398,1386,1
1071,641,1
1164,583,1
430,993,1
2288,1010,1
405,512,1
1025,4114,1
46,9352,1
1050,366,5
506,21331,1
1416,7124,1
583,855,1
24,1058,1
281,3368,1
969,7055,1
618,1053,1
130,1388,1
506,4033,1
3,89,2
1049,714,1
130,4150,2
11,984,3
862,4171,1
940,1049,1
989,124,1
3368,1533,1
379,352,2
130,408,6
506,430,1
750,1091,1
458,408,2
631,330,1
410,6767,1
1020,3205,1
237,3057,1
839,2433,1
148,8024,1
237,5650,1
800,1025,2
6574,5587,1
2497,237,1
430,5589,1
1049,2867,1
416,1038,1
5,2722,1
1416,10004,1
244,750,1
79,3,1
131,237,1
648,5358,1
148,337,1
281,164,1
1387,430,1
18,8,1
873,986,2
29,504,2
130,5174,1
164,2262,1
583,3197,1
762,355,1
336,1020,1
1003,603,1
1082,1564,1
379,1060,1
244,1158,3
358,3837,1
5,162,2
458,4297,1
5,19,1
199,631,1
60,48,2
355,990,1
4171,26789,1
631,164,1
410,1044,1
162,4718,1
141,681,1
6195,1025,2
16795,12321,1
80,678,1
273,10868,1
800,4338,1
3368,366,3
371,3709,1
6195,1103,2
14171,1162,1
5,20519,1
11300,1028,1
347,1175,2
1390,12,2
800,252,1
506,1147,1
1421,1162,1
1025,4554,2
130,1103,1
1387,3512,1
252,4061,1
3302,630,1
237,5648,2
180,991,2
2969,1095,1
506,1104,1
989,337,1
595,3166,1
337,3371,1
618,3911,1
873,355,1
410,130,2
1020,466,1
1429,632,1
29,141,1
1032,3688,1
610,368,1
148,972,4
749,8386,1
506,4106,1
862,5621,1
1429,2275,1
415,595,2
897,7971,1
11622,969,1
29,603,2
289,1096,1
5,2250,1
289,1089,2
1010,1032,1
430,206,1
234,16,1
3057,862,1
862,265,1
3709,625,1
46,329,1
6195,704,1
398,4083,2
46,2250,4
1029,1408,1
1533,367,1
506,3172,1
289,265,1
11,873,1
631,506,2
2296,4032,1
3711,1084,1
289,3,1
281,1132,2
82,127,2
252,862,3
458,5585,1
244,415,2
276,4083,2
12,5689,1
13,1087,1
1050,16795,1
130,234,1
46,9826,1
130,5585,2
42,197,1
150,252,1
12,2974,1
398,1082,1
862,7030,1
12,1385,2
46,839,2
417,10217,1
41,66,1
405,1252,1
289,677,2
472,2441,3
3,1416,1
164,9829,1
1627,4172,1
410,276,3
276,697,1
2580,1147,1
130,1210,1
931,2455,1
410,1005,2
6195,332,1
940,2867,1
631,862,1
6195,410,1
164,990,2
273,585,1
862,2919,2
630,3679,1
609,379,1
989,3716,1
33,105,2
114,379,1
12,1307,3
506,2721,2
367,6676,1
410,1465,1
15,23,1
995,417,1
148,2814,1
6195,2921,2
618,208,1
209,347,1
641,1387,1
1049,8718,1
11300,10407,1
5,336,1
6195,1429,2
12,4172,2
130,4061,1
252,1030,1
800,9439,1
281,603,1
533,38,1
162,42,1
855,2972,1
29,23826,1
543,750,1
25,6107,1
252,2919,2
631,1123,1
148,3008,1
1082,2778,1
862,380,3
410,839,4
506,22197,2
16795,24420,1
2288,2455,1
897,1775,1
337,1039,1
1038,1105,1
5,5585,1
273,609,1
130,4750,2
252,19,1
1038,1775,1
609,2867,1
23826,80,1
855,30444,1
1429,4554,1
984,349,1
1531,3709,1
12,9690,1
416,20519,1
46,430,2
150,60,1
10948,1010,1
1084,5358,1
1181,6168,1
1032,989,1
405,1028,2
8970,4941,1
46,27525,1
