source,target,weight
404,132,1
479,398,1
72,3336,1
59409,3551,1
31621,3057,1
3566,170,1
281,1020,1
441,6163,1
4083,130,9
152,3368,1
47,2672,1
583,979,1
1050,3709,1
12109,11194,8
42,18,2
7185,3391,1
2745,1091,1
5219,52714,1
416,605,1
714,6767,1
1436,1465,3
447,3508,2
1562,814,1
6996,4482,3
19789,152,1
452,416,1
2639,982,1
58,2861,2
60,44,1
2409,44,1
11688,1267,2
2741,11126,1
1049,3302,1
1091,113,1
4,82,3
265,2063,1
172,1402,1
1766,449,1
9083,2675,1
2311,41,1
1184,317,1
2782,6994,1
448,2672,1
156,2783,1
892,6500,1
367,826,1
50571,7179,1
798,306,1
4907,1465,1
1176,826,1
6,589,1
10140,4814,3
1162,1421,2
3688,164,2
124,289,1
26103,410,1
3008,1071,1
2431,7468,1
10838,2424,1
152,2381,3
2424,8793,1
12054,2696,1
11750,8835,1
3558,4814,1
656,273,1
80,35,1
418,294,2
2944,868,6
1159,494,1
46,2969,2
13504,130,1
28654,1390,1
1020,1041,2
26789,430,1
2867,1049,1
405,1003,1
897,1049,3
1110,1123,2
105,21,1
865,338,1
1072,873,1
347,583,1
384,1184,1
4441,503,1
1032,512,2
5546,450,1
605,931,1
5026,354,1
8373,252,1
41201,40426,1
1416,290,2
4085,6574,2
2727,6342,1
142,2407,1
3207,820,2
192,58,2
3396,3060,1
294,1301,4
4541,1390,3
779,62,2
5219,2672,2
1408,1210,1
9642,327,2
6087,840,1
441,668,1
11127,11282,1
10131,170,1
29228,58,2
121,713,1
4,52,2
1150,148,6
2331,5,4
337,3008,1
16795,11596,1
3886,1124,1
353,306,1
5544,7087,1
122,14,3
86,79,1
4083,12,4
1082,932,2
5225,58108,1
3709,1237,1
631,371,1
19257,144,3
6025,2700,1
833,2781,1
4,17,1
861,294,3
504,39,1
180,86,1
40426,2410,1
2464,605,2
6996,20839,1
2990,3899,1
610,664,1
653,169,1
37954,126,1
15276,498,1
4542,3709,1
9630,1411,1
200,336,1
184,383,2
13025,409,2
1388,862,2
642,18026,1
86,15,1
1050,79,1
189,610,1
13,543,1
2995,3267,1
609,1301,2
