source,target,weight
10674,12302,1
724,610,2
429,3392,1
15,641,1
21600,1091,2
9715,499,1
982,3342,1
2698,9007,1
798,234,17
5743,868,2
86,1263,1
1227,1228,2
1041,969,2
1897,540,1
170,443,1
2425,26740,1
11300,410,1
19771,336,2
1186,25580,1
33328,4603,1
5545,1322,1
4172,5,1
281,714,1
4297,2639,2
199,82,1
1411,10319,1
845,5776,1
6079,419,1
330,1075,1
294,897,2
932,1186,2
6377,5225,2
3008,281,1
698,631,2
449,141,2
32650,367,1
1465,2462,1
1075,2425,2
65,3,1
4553,1005,1
135,941,3
2995,6912,1
197,540,3
20,2292,2
1047,506,4
102,3205,1
200,1389,1
618,347,1
62,2598,2
6986,1085,3
2672,730,1
47,2973,1
20908,2362,1
10484,2619,1
14933,2381,7
868,449,2
410,276,2
800,416,2
114,23826,3
2381,14933,3
420,282,1
417,162,4
584,2944,1
1023,2503,1
2282,520,3
1283,306,2
2977,354,3
475,282,1
144,5107,1
1059,419,1
4599,1091,1
252,408,2
350,873,1
1158,2969,1
2288,678,1
1465,17300,1
3706,2441,1
4509,935,1
1532,13,1
6692,749,1
419,699,1
252,1184,1
1147,826,3
1423,1159,1
289,677,2
2457,2420,2
2977,566,2
902,6996,1
9554,144,3
162,714,1
798,235,3
6699,873,1
1408,46,3
244,22,2
1006,266,1
410,9875,1
419,11194,13
2521,1075,2
1307,12,5
317,31068,1
17629,2477,1
2655,416,3
4271,12,3
2441,2672,2
82,30,2
2671,3392,1
468,235,1
195,749,1
2239,800,4
3690,3609,1
1210,12,5
1119,2670,1
244,2580,1
4000,294,1
8970,252,5
7088,19771,2
3161,1160,1
699,1184,1
800,862,3
2067,826,1
3205,19771,2
26619,1091,2
170,2439,1
498,262,2
265,317,1
1389,1268,1
1307,6195,1
8,65,1
1071,1132,1
2292,6894,2
398,506,2
506,749,3
321,46,1
595,195,1
2362,314,1
7378,336,2
4482,14589,1
797,5544,2
595,3558,1
43,1071,1
720,3057,1
3654,200,1
19257,314,1
6414,338,1
15,35,1
2420,336,4
8187,2420,1
380,800,1
14190,475,1
126,34,1
1388,46,2
2439,4772,1
749,5,3
2293,2944,1
317,610,2
15,79,1
244,656,1
415,826,1
429,1465,1
814,6377,4
5545,1562,1
2703,1083,1
266,163,1
148,289,2
1520,999,4
873,6699,1
868,2619,1
1420,653,1
4171,12,1
142,11422,1
2079,4599,1
980,2726,2
1184,385,1
4064,1301,1
18,38,2
993,331,1
1387,1408,1
1268,234,4
60,2,1
1301,1465,1
1035,379,1
294,1436,3
1114,6894,1
331,368,1
6676,5219,1
60,7006,1
172,3146,1
58,585,1
1386,2921,2
40,2462,1
6414,21218,1
4906,2783,1
2457,618,1
180,2079,1
441,2671,1
6603,338,1
265,3911,1
2425,1075,4
1084,3709,4
499,53,1
3719,3691,1
2867,265,1
845,833,1
2394,20533,1
1005,398,1
1087,3345,1
993,2420,1
449,833,1
58,1148,1
3368,134,1
5225,197,2
17671,2566,1
499,1227,1
403,7006,1
62,5546,2
897,1390,1
995,865,1
408,130,5
157,28643,2
485,999,3
209,29,1
2776,10791,1
452,18,1
27214,128,1
6699,543,1
641,148,4
6503,1039,1
2454,180,1
641,1003,1
1387,197,1
2410,339,1
1158,855,1
2503,1436,2
58,499,1
2696,12438,2
1023,294,2
1050,1049,1
762,698,1
276,5,4
5107,8539,1
5743,1264,2
314,419,5
1082,969,1
62,5225,2
3197,7378,1
2481,1184,1
132,354,1
2441,3899,2
52,4603,1
197,720,1
11215,3391,1
31,42,1
5220,3386,1
430,1103,1
21586,1091,6
13562,252,1
379,931,4
606,367,1
1103,862,5
11675,825,2
169,5219,2
20949,599,1
208,2727,1
868,114,1
276,1038,3
368,631,1
4111,5,1
759,12438,1
985,1039,1
1211,931,1
996,833,1
875,2995,1
1025,1429,1
314,44796,1
740,1264,1
3985,169,2
2441,605,1
39,4059,1
14171,2700,1
6456,503,1
11127,1124,1
8819,7185,1
239,58,1
2331,839,2
3060,6418,1
697,1562,1
524,294,1
1041,3524,1
1443,964,1
1025,861,1
2776,8397,1
164,985,3
703,1123,3
800,4103,1
1164,2420,1
9492,918,1
6377,814,9
152,1158,1
2598,12861,2
829,1411,1
1204,1506,1
