source,target,weight
4602,128,3
419,265,2
715,450,3
9826,1390,4
5219,1837,1
338,336,1
6195,458,1
609,1301,2
128,5544,1
10484,589,1
941,2598,3
27683,130,1
6414,2742,2
533,416,1
141,512,1
4083,4028,1
918,599,2
1050,2282,1
1083,15370,1
172,1119,1
968,1910,3
826,40,2
800,26883,1
276,5543,1
826,1158,1
6993,2742,1
524,2292,5
12718,6996,1
2375,1506,2
985,16,1
349,29,1
667,1397,1
419,679,2
2740,3834,1
1408,506,4
2672,1995,1
5,1039,1
1103,1038,6
2441,2784,2
2711,2783,1
15687,968,1
458,6692,3
940,418,4
121,5268,1
2410,1091,1
62,5545,1
6890,58,1
1032,2420,1
31614,1083,1
7185,18223,1
237,244,1
276,430,2
18303,9007,2
1132,1044,1
11083,447,3
5225,967,1
3551,102,1
2861,475,1
4084,800,4
2292,3211,1
1420,543,2
642,7116,1
537,714,1
713,2703,1
3008,1089,1
618,527,1
5546,9465,1
10,82,3
4,1267,1
10959,683,1
5546,47,1
20253,339,1
4011,169,1
232,6994,2
2700,23565,1
79,131,1
420,19977,1
7695,2394,1
2655,12,2
14301,2700,1
3917,2282,1
131,41,1
14,122,2
1301,6600,1
358,3057,3
653,9083,1
28,38,1
314,419,3
14,1053,1
1123,11,2
599,12630,1
1038,1108,1
583,618,2
9715,235,1
82,184,1
2251,410,2
749,1025,1
21602,47,1
7975,197,2
314,790,1
800,130,2
1387,12,3
16795,2867,1
4482,2477,2
479,135,2
971,355,1
5,9690,1
1268,1062,1
1426,2944,1
141,39,2
979,2420,3
820,449,3
524,1134,1
5571,2984,6
223,11416,1
4628,20,8
621,2156,1
142,3691,1
3691,16704,2
3999,2441,1
2444,4441,1
337,1420,1
1467,918,1
130,6574,1
566,1749,1
749,506,6
2670,553,2
22,1010,1
4001,265,1
1533,630,2
40,631,1
503,1096,1
631,294,1
27568,430,2
169,2672,3
281,19,1
1436,6992,1
46484,409,1
1426,2410,1
2580,595,2
85,25,1
197,862,2
2079,993,1
1387,2581,1
800,4093,1
1434,1090,2
10627,6414,1
2362,11278,1
2381,449,1
16247,26459,4
40280,1083,1
13544,2079,1
7918,47,1
1385,430,2
403,723,1
1158,786,1
2439,2700,3
475,3057,5
6890,1264,1
