source,target,weight
9007,2742,1
2441,53,1
3691,10627,1
4111,410,1
1220,762,1
1096,58,1
58,3600,1
24325,2311,1
762,687,1
1084,714,1
254,18,1
506,18938,1
25,42,1
3725,11127,1
307,14,1
2463,820,1
10131,2235,1
6890,11688,2
144,999,1
825,589,1
314,31983,1
450,814,1
1184,18,2
5,800,1
20908,918,1
524,6,2
1085,252,1
10857,441,1
2292,6894,1
506,931,1
144,3785,1
120,2944,1
9074,420,3
368,1881,1
403,1433,1
4031,1005,1
71,82,1
128,6361,1
2832,449,2
130,4031,1
1269,1284,1
33513,1091,1
1426,404,1
3772,1159,1
479,1322,1
1322,197,1
31,317,1
16704,2698,1
47,441,1
1322,8879,1
2394,170,1
3772,1433,1
1435,610,1
1096,1201,1
2,4441,1
3029,337,1
14171,1423,1
4128,3729,2
7971,13,1
1005,506,1
223,35,1
2517,4795,1
669,19771,1
1162,11367,1
16704,3725,2
762,1211,2
512,1010,1
20923,3691,1
15025,524,1
2381,114,1
133,14725,1
553,3706,1
6600,1301,2
6182,1108,1
12,1038,1
3302,1531,1
825,820,1
1322,5544,1
498,5026,1
2231,1025,1
1304,39,1
5243,1020,1
1041,23360,1
839,4544,1
740,6630,1
430,2250,1
3205,152,1
13204,1083,1
7179,7056,1
142,2448,1
2319,820,1
3522,130,1
6144,2425,1
1531,1084,1
8427,354,1
1390,398,1
5544,797,1
130,1210,3
12,332,1
3551,6585,1
1837,2984,1
21957,20058,1
667,738,1
276,4102,1
1220,379,1
40426,11126,1
1387,12,1
405,873,1
897,338,1
7185,2671,1
2745,2672,1
1027,641,1
506,34543,1
4102,410,2
366,294,1
1416,595,1
714,621,2
7975,19004,1
331,5358,1
990,337,1
1098,762,1
131,1084,1
798,4603,1
3271,2420,1
21,44,1
698,990,1
4171,506,1
2783,6993,1
603,698,2
4750,336,1
3060,5648,1
2431,12815,1
3327,336,1
2824,1268,1
749,4750,1
738,826,1
31309,21957,1
2441,416,1
62,1322,1
4772,252,1
1443,62,1
485,918,2
35,10,1
6994,663,1
317,306,1
506,583,1
6380,377,2
820,868,1
234,18544,1
169,21957,1
11117,941,4
16704,932,3
6,924,1
3391,1091,1
11335,566,1
2454,148,2
6227,409,3
6692,13484,1
5219,2672,1
2362,825,1
365,62,2
410,1038,2
6630,740,1
518,10484,1
413,8323,1
1180,3592,1
1104,862,1
31428,2425,1
4541,1390,1
47,265,1
65,409,1
11194,419,8
2740,3592,1
524,589,1
1084,3057,1
1003,1071,1
2425,3336,1
134,128,1
697,6379,1
1085,2432,1
237,367,1
1210,1005,1
982,53,1
4636,3060,1
122,14,1
2977,3508,1
20120,2444,1
868,2944,2
43560,157,1
2861,58,1
11148,420,1
1390,1386,1
398,416,1
85,44,1
3899,58,1
129,18,1
648,366,1
683,1104,1
524,1267,1
10107,172,1
416,4150,1
4554,1387,1
47,80,1
520,1096,1
991,931,1
265,653,2
4602,26619,1
6890,1467,1
1029,667,1
418,2502,1
7185,128,2
12,430,1
3291,192,1
39722,152,1
294,131,1
724,200,1
6418,2671,1
6087,5111,1
6087,1014,1
2180,3901,1
60949,1091,1
127,533,1
2671,7185,1
6692,6676,1
11194,314,1
10263,17444,1
932,2698,1
10674,2227,1
398,862,1
653,35415,1
2457,3329,1
3725,932,1
7789,2420,1
24898,800,1
44,41,1
5111,419,2
4602,3706,1
3368,366,2
1533,714,1
232,11127,1
421,2698,1
415,244,1
3551,541,1
349,641,2
6993,8963,1
1766,3205,1
648,13,1
3684,873,1
1184,204,1
1158,1041,1
683,1390,1
13,1050,1
11116,197,1
27143,589,3
2425,1301,1
964,1186,2
35119,982,2
4331,416,1
614,968,1
383,1506,1
697,2737,1
1020,984,1
978,2639,1
7074,281,1
7975,2782,1
8164,475,1
855,244,1
1073,11,1
29779,2362,1
19,4271,1
352,31,1
24,25467,1
833,24868,1
10331,3325,1
924,2463,1
3392,5540,1
8494,897,1
1098,29,2
1082,2969,1
331,720,1
19,130,1
10484,2293,1
4114,1210,2
797,135,2
3302,4032,1
6,114,1
409,2288,1
5546,814,1
2425,6144,1
610,20945,1
384,1304,1
839,506,3
1387,1429,1
28643,3508,1
4035,472,1
366,150,1
3054,148,1
964,786,1
20,36,2
28956,3060,1
164,1123,2
924,2293,1
1083,12438,1
496,5544,1
5679,1032,1
418,399,1
1307,749,1
25246,5107,2
130,458,1
2737,25292,1
2861,10004,1
1105,1073,1
1056,157,1
1386,6195,1
62,892,1
970,2293,1
5219,683,2
2675,169,1
714,13,1
6079,2698,2
984,6676,1
1119,4040,1
336,720,1
1025,4330,1
5107,2027,1
1304,317,1
24575,59008,1
2741,4128,1
1429,1025,1
22561,144,1
367,1775,1
3325,4297,1
8685,697,1
2231,266,1
1532,940,1
1390,1627,1
683,4529,1
2566,419,1
126,2381,1
982,4494,1
607,862,2
999,223,1
2477,9055,1
740,820,2
52,1119,1
5544,3392,1
4150,416,1
979,7788,1
4,8,1
3473,122,1
982,976,2
225,524,1
2209,982,1
3060,2441,2
86,38,2
47,10688,1
20456,1085,1
281,405,1
3456,762,1
533,4795,1
932,121,1
5544,28596,1
985,603,1
294,142,1
347,986,1
1426,27103,1
2990,982,1
12682,294,1
3544,144,1
7136,398,2
1426,723,1
148,1010,2
820,12524,1
2727,24394,1
6377,1322,1
1083,3691,1
4529,5546,1
27,1085,1
10919,2639,1
2639,2990,1
667,861,1
441,553,1
713,5268,1
314,13390,1
4553,252,1
3592,2374,1
5619,985,1
354,3898,2
47,37281,1
3772,347,1
1434,132,1
1175,1164,1
995,1159,1
404,566,1
180,931,2
467,132,1
4271,6195,1
634,132,1
8970,2921,1
22302,12,1
1075,2531,1
715,2781,1
2293,36,1
2944,868,2
10688,16594,1
1004,1837,1
2454,1123,1
1429,416,1
10484,19789,1
129,65,1
979,2995,1
12765,3508,1
1228,192,1
148,971,1
2581,252,3
10674,3776,1
1165,2969,1
54652,1386,1
142,13,2
169,29962,1
2446,2444,1
7185,3062,1
24,15,1
924,20,1
131,171,1
380,1390,1
202,643,1
20,845,1
8707,1506,1
2700,10627,1
4271,862,1
2331,800,1
2362,144,1
3057,2180,1
5545,1443,1
200,468,1
1119,3706,1
10314,999,1
3898,162,1
2805,29,1
358,1039,1
589,6,1
826,1290,1
16795,2687,1
2862,306,1
2362,27740,1
1090,9547,1
