source,target,weight
162,2969,1
749,1390,1
46,12,3
1003,1192,1
750,1159,2
2457,430,1
1081,1158,1
762,1418,1
331,1049,2
22266,252,2
1245,430,1
1158,11,1
1531,1049,2
14,162,1
31,265,1
418,366,1
1290,1158,1
537,410,1
3205,289,1
131,368,1
1429,408,1
3900,3,1
931,677,1
46,418,1
1035,512,2
1531,2687,1
800,1005,2
416,800,2
506,2655,2
1418,1050,1
1049,762,1
415,1005,1
6954,281,1
36745,749,1
641,984,2
1050,131,1
631,972,1
104,35,1
276,34381,1
931,367,1
331,714,2
398,10118,1
195,33,1
252,609,1
46,1386,2
4361,46,1
408,130,3
1132,2963,1
408,1253,1
458,130,2
630,142,1
40,720,1
3911,410,2
931,46,1
2580,1010,1
3008,984,1
2814,1039,1
405,903,1
1158,162,1
404,506,4
790,1390,1
22,355,1
398,22294,2
190,86,1
331,606,1
11596,1084,1
1390,1465,1
595,1420,1
164,1003,2
180,1112,1
350,1020,1
897,1418,1
130,22149,1
11300,3772,1
19,506,2
861,506,2
26871,2969,1
2581,6195,1
826,244,1
714,13,1
648,630,1
276,12,3
1531,897,4
978,86,1
40,18074,1
134,826,1
46,252,3
82,41,2
31,3688,1
12321,714,3
276,430,2
2239,862,5
379,405,2
583,5268,1
989,11,2
512,1088,1
3,24,3
16795,1010,4
416,430,2
4032,1533,1
1423,7042,1
380,410,1
405,150,1
1082,1041,3
1027,148,1
1219,405,2
855,1165,1
1095,1416,1
405,29,2
237,2425,1
114,82,1
281,40058,1
41,29,1
36745,416,1
46,25716,1
162,503,1
4083,1025,2
29,623,1
167,33,1
46,2251,2
45,4795,1
13,897,2
800,4331,1
4337,862,1
41,78,2
641,631,3
1387,276,2
162,1159,2
29,180,1
367,200,1
1084,1049,1
398,46,3
209,82,2
1084,993,2
720,162,2
167,202,1
40,244,3
1147,290,2
410,46,2
641,1219,1
127,79,1
940,1234,1
1025,506,5
332,1210,2
417,10484,1
1531,237,3
1132,631,3
4271,12,3
1025,5,4
60,2,1
3037,5,2
16,15,1
618,826,3
3,269,1
276,130,2
46,1003,1
969,244,2
41,24,1
6894,405,1
15439,289,1
379,430,1
1444,46,1
1388,9818,1
7390,355,1
1387,630,1
405,762,2
4102,6195,5
630,1881,1
5585,506,1
4096,4171,1
39,2,1
46,16795,1
80,2,1
4333,130,2
610,41,2
4718,1038,1
11972,630,1
1049,405,1
24898,416,1
1108,410,1
276,29434,1
124,681,1
679,130,1
447,410,1
1421,2972,1
281,1270,1
2575,290,1
1123,603,1
1147,1421,1
715,1038,1
3709,1162,1
720,512,1
7042,855,1
3368,11596,1
130,1301,1
273,14520,1
131,19,1
618,1290,1
2817,42,1
10643,1429,5
1029,762,1
366,1106,1
2425,800,1
714,1041,1
3008,2288,1
1005,430,2
331,13,3
3558,1160,1
862,6195,3
5,861,1
38290,800,3
290,208,1
15,64,1
1082,1164,1
1030,16795,1
4341,458,1
25,39,1
79,4,2
10348,398,2
649,458,2
13,866,1
4718,276,3
4718,430,1
337,11,2
5,45604,2
648,24,1
3709,418,4
1110,512,1
355,405,1
16663,595,1
1253,5,1
368,631,1
367,1531,1
991,180,1
418,27,1
762,1189,1
3743,749,1
1158,244,5
4554,5,2
610,148,1
12,2251,1
1147,273,1
533,27,2
677,985,1
749,51031,1
