source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
79,27,1,0.0399,0.4605263157894736842105263158,0,1,0,0.0,0.0399,0.0,0,0.4605263157894736842105263158,0
698,1003,1,0,0,0,1,0,0.0,0,0.0,0,0,0
5648,13,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4114,1210,2,0,0,0,1,1,0.0,0,0,0,0,0
9826,1390,3,0,0,2,0,1,0,0.0,0,0,0,0
82,162,1,0,0,0,0,1,0.0,0.0,0,0,0,0
39850,44,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3772,347,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4171,1390,1,0,0,1,0,0,0,0.0,0.0,0,0,0
206,24,2,0.0604,0.5362248213125406107862248213,0,2,0,0.0,0.0604,0.0,0,0.5362248213125406107862248213,0
6195,46,1,0.0342,0.3870967741935483870967741935,0,0,1,0.0,0.0,0.0342,0,0,0.3870967741935483870967741935
86,80,1,0,0,0,1,0,0.0,0,0.0,0,0,0
4159,1390,1,0,0,1,0,0,0,0.0,0.0,0,0,0
237,8568,1,0,0,0,1,0,0.0,0,0.0,0,0,0
56,41,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1462,86,1,0.00114,0.01223701159295835122370115930,1,0,0,0.00114,0.0,0.0,0.01223701159295835122370115930,0,0
6642,405,1,0.0114,0.2325581395348837209302325581,1,0,0,0.0114,0.0,0.0,0.2325581395348837209302325581,0,0
11,29,1,0.0627,1.195652173913043478260869565,1,0,0,0.0627,0.0,0.0,1.195652173913043478260869565,0,0
873,337,1,0,0,0,0,1,0.0,0.0,0,0,0,0
990,405,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1533,142,1,0,0,0,0,1,0.0,0.0,0,0,0,0
800,1104,1,0,0,1,0,0,0,0.0,0.0,0,0,0
408,12,2,0,0,2,0,0,0,0.0,0.0,0,0,0
252,5,1,0.0399,0.8333333333333333333333333333,0,1,0,0.0,0.0399,0.0,0,0.8333333333333333333333333333,0
897,58,1,0,0,1,0,0,0,0.0,0.0,0,0,0
995,583,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1162,1416,1,0,0,0,1,0,0.0,0,0.0,0,0,0
607,862,2,0,0,1,1,0,0,0,0.0,0,0,0
418,142,1,0,0,0,0,1,0.0,0.0,0,0,0,0
506,10670,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1184,1049,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1042,148,1,0,0,1,0,0,0,0.0,0.0,0,0,0
9353,1387,1,0,0,1,0,0,0,0.0,0.0,0,0,0
749,47317,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1020,499,1,0,0,0,0,1,0.0,0.0,0,0,0,0
410,607,1,0,0,1,0,0,0,0.0,0.0,0,0,0
367,148,1,0,0,0,0,1,0.0,0.0,0,0,0,0
504,630,1,0.01,0.2308402585410895660203139428,0,1,0,0.0,0.01,0.0,0,0.2308402585410895660203139428,0
1103,506,1,0.02,0.2308402585410895660203139428,1,0,0,0.02,0.0,0.0,0.2308402585410895660203139428,0,0
1463,27,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2578,164,1,0,0,0,0,1,0.0,0.0,0,0,0,0
855,3282,1,0,0,1,0,0,0,0.0,0.0,0,0,0
595,415,1,0,0,1,0,0,0,0.0,0.0,0,0,0
762,2577,1,0,0,1,0,0,0,0.0,0.0,0,0,0
410,4558,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4104,252,1,0,0,1,0,0,0,0.0,0.0,0,0,0
10907,142,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2502,1050,1,0,0,0,0,1,0.0,0.0,0,0,0,0
368,5649,1,0,0,1,0,0,0,0.0,0.0,0,0,0
10348,398,1,0,0,1,0,0,0,0.0,0.0,0,0,0
46,9352,1,0,0,1,0,0,0,0.0,0.0,0,0,0
44,5724,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1031,358,2,0,0,0,1,1,0.0,0,0,0,0,0
5228,273,2,0.00342,0.03671103477887505367110347789,2,0,0,0.00342,0.0,0.0,0.03671103477887505367110347789,0,0
1390,4515,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3161,273,1,0,0,0,0,1,0.0,0.0,0,0,0,0
5174,5,2,0,0,2,0,0,0,0.0,0.0,0,0,0
405,899,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1020,2288,1,0,0,1,0,0,0,0.0,0.0,0,0,0
595,1564,1,0,0,0,0,1,0.0,0.0,0,0,0,0
3037,5,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1220,985,1,0,0,1,0,0,0,0.0,0.0,0,0,0
408,607,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2759,512,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1408,2921,1,0,0,1,0,0,0,0.0,0.0,0,0,0
12,1075,1,0,0,0,1,0,0.0,0,0.0,0,0,0
105,41,1,0.00912,0.07619047619047619047619047619,1,0,0,0.00912,0.0,0.0,0.07619047619047619047619047619,0,0
1158,855,1,0,0,1,0,0,0,0.0,0.0,0,0,0
6692,1038,1,0,0,1,0,0,0,0.0,0.0,0,0,0
399,350,1,0.00171,0.03418632546981207516993202719,0,0,1,0.0,0.0,0.00171,0,0,0.03418632546981207516993202719
1071,355,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1237,762,2,0,0,0,1,1,0.0,0,0,0,0,0
2721,408,1,0,0,1,0,0,0,0.0,0.0,0,0,0
9816,1429,1,0,0,1,0,0,0,0.0,0.0,0,0,0
6399,281,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1627,4333,1,0,0,0,1,0,0.0,0,0.0,0,0,0
3650,18,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3688,358,3,0,0,3,0,0,0,0.0,0.0,0,0,0
294,131,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1386,800,2,0,0,1,0,1,0,0.0,0,0,0,0
762,1389,1,0,0,0,0,1,0.0,0.0,0,0,0,0
940,368,1,0,0,0,0,1,0.0,0.0,0,0,0,0
